pic_id   exp184      exp199      exp200      exp202      exp202      exp202      exp202      exp203         exp203        exp203        exp203        exp203        exp203        exp203        exp204        exp204        exp204        exp204        exp204        exp204        exp205        exp205        exp205        exp207        exp208        exp209        exp209        exp209        exp209        exp209        exp210        exp210        exp210        exp210        exp211        exp211        exp211        exp212        exp212        exp214        exp213        exp214        exp215        exp215        exp216        exp217        exp217        exp217        exp216        exp216        exp216        exp216        exp216        exp215        exp219        exp219        exp220        exp220        exp221        exp184        exp222        exp222        exp222        exp224        exp225        exp224        exp224        exp224        exp224        exp226        exp226        exp226        exp226        exp226        exp226        exp226        exp226        exp227        exp227        exp227        exp227        exp227        exp227        exp227        exp227        exp227        exp227        exp226        exp228        exp228        exp228        exp229        exp232        exp232        exp232        exp232        exp233        exp233        exp234        exp234        exp234        exp234        exp235        exp235        exp236        exp236        exp236        exp236        exp236        exp236        exp236        exp236        exp236        exp236        exp236        exp236        exp236        exp236        exp236        exp236        exp236        exp236        exp236        exp236        exp236        exp236        exp236        exp236        exp236        exp236        exp237        exp236        exp236        exp236        exp236        exp238        exp238        exp238        exp238        exp238        exp238        exp238        exp239        exp240        exp240        exp241        exp241        exp241        exp241        exp239        exp242        exp242        exp243        exp243        exp243        exp245        exp245        exp245        exp246        exp246        exp247        exp248        exp249        exp249        exp250        exp250        exp249        exp251        exp252        exp253        exp253        exp254        exp254        exp255        exp256        exp256        exp256        exp256        exp256        exp256        exp257        exp257        exp257        exp257        exp257        exp256        exp257        exp258        exp258        exp258        exp258        exp256        exp256        exp256        exp256        exp256        exp256        exp256        exp256        exp256        exp256        exp256        exp256        exp256        exp256        exp256        exp256        exp256        exp256        exp256        exp256        exp256        exp256        exp256        exp258        exp256        exp256        exp256        exp256        exp256        exp258        exp258        exp258        exp256        exp256        exp256        exp256        exp256        exp256        exp256        exp256        exp256        exp256        exp256        exp256        exp256        exp256        exp256        exp256        exp256        exp256        exp256        exp256        exp256        exp256        exp256        exp256        exp256        exp256        exp256        exp256        exp256        exp256        exp256        exp256        exp256        exp259        exp259        exp259        exp259        exp259        exp259        exp259        exp259        exp259        exp259        exp259        exp259        exp259        exp259        exp259        exp259        exp259        exp259        exp259        exp259        exp259        exp259        exp259        exp259        exp259        exp259        exp259        exp259
373      38.823 38.672     38.928      39.069      38.98      39.291       39.468      38.903      39.181          39.117    38.829    38.829    39.016    38.991    38.925    39.147    39.008    39.066    38.855    39.062    39.062    39.285    39.04    39.04    39.02    39.045    39.266    39.17    39.055    39.168    39.456    39.322    39.452    39.225    39.1    38.687    38.333    38.333    35.687    38.864    38.916    39.086    39.028    39.1    39.058    39.214    38.92    38.899    38.94    39.214    39.786    38.845    39.597    39.327    39.053    39.721    39.763    39.129    38.986    38.876    38.796    38.468    38.505    38.554    38.883    37.991    39.504    38.596    38.705    38.473    38.681    38.277    38.823    38.349    38.203    38.299    38.162    38.167    38.612    38.727    38.815    38.815    38.672    38.672    39.864    39.864    39.752    40.384    40.112    39.427    38.471    38.971    38.844    37.669    38.199    38.746    39.333    39.185    39.504    39.779    35.778    38.753    39.319    39.359    38.758    39.921    39.29    39.23    38.958    38.958    40.002    39.126    38.883    38.996    39.026    38.871    39.099    39.09    38.97    39.064    39.084    38.886    39.216    38.991    39.103    38.923    38.959    38.731    38.994    38.922    38.839    39.178    39.646    39.704    38.985    38.796    38.754    38.816    38.776    38.553    38.871    38.794    38.538    38.503    38.536    38.346    38.427    38.494    39.209    38.821    38.528    38.61    39.594    39.724    38.914    39.238    38.794    40.882    40.609    38.393    38.579    38.326    38.486    38.503    38.067    38.34    38.503    38.326    38.594    38.624    38.46    38.517    38.326    38.501    38.494    39.322    38.533    39.199    39.31    39.31    38.605    38.68    38.68    38.68    38.68    39.31    38.68    38.922    38.99    30.02    32.507    32.628    31.283    32.628    32.628    30.858    31.907    32.228    32.029    33.808    30.333    30.199    29.229    29.689    19.883    19.883    19.883    19.883    30.415    30.403    30.403    32.124    32.198    30.998    30.709    30.468    29.536    29.608    29.609    29.774    29.407    29.722    39.076    39.055    39.063    39.25    39.225    39.23    39.262    39.207    39.025    39.1    39.119    39.295    39.276    39.547    39.68    39.68    39.657    39.58    39.76    39.772    39.733    39.683    39.302    39.302    39.778    39.828    39.822    39.809    39.743    39.406    39.802    39.776    39.76    39.42    35.66    36.335    38.184    36.618    36.431    36.376    35.674    36.375    36.464    36.376    36.376    36.376    36.375    35.528    36.376    38.967    38.571    38.758    38.536    38.546    38.546    37.364    37.364    38.546    38.546    38.486    38.508    38.508
386      38.532 39.582     38.88       38.889      38.966      39.056      39.525      38.642      39.053          39.183    38.814    38.814    38.874    38.989    38.674    38.881    38.765    39.063    39.042    38.929    38.929    39.02    38.818    38.818    39.092    38.936    40.007    40.092    39.399    39.62    39.641    39.884    40.151    40.226    40.01    39.331    39.436    39.436    35.732    39.33    39.16    39.62    39.159    39.271    39.026    38.932    38.965    38.955    38.845    39.044    40.584    39.185    39.08    38.931    40.464    39.487    39.257    39.57    39.592    38.771    38.563    40.403    40.391    39.612    39.668    38.995    40.022    38.923    38.759    38.872    39.359    39.407    40.155    40.384    39.106    38.974    39.621    39.84    39.161    39.112    39.152    39.299    39.118    39.582    38.329    38.329    41.29    41.772    40.467    38.502    38.924    39.451    39.316    38.055    38.543    39.514    41.009    39.223    39.32    40.645    35.84    40.12    39.659    39.043    39.978    39.619    39.399    39.376    40.485    40.485    41.246    40.396    39.251    39.348    39.215    38.793    38.856    39.112    38.972    39.019    38.897    39.195    39.395    41.656    39.363    39.784    39.724    39.586    39.784    39.724    40.378    40.012    39.574    39.832    39.163    39.639    39.366    39.738    39.823    39.288    39.573    39.563    39.559    39.718    39.608    39.289    39.359    39.611    40.209    39.341    39.377    39.381    40.333    38.131    39.362    40.029    39.918    41.503    41.404    39.767    39.544    39.619    39.877    39.837    39.823    39.697    39.837    39.583    39.486    39.397    39.403    39.76    39.33    39.415    39.514    40.092    39.236    39.32    39.807    39.807    39.54    39.191    39.191    39.543    39.543    39.807    39.543    39.101    38.968    29.994    29.6    30.092    30.754    30.092    30.092    28.38    29.833    30.577    31.412    33.378    31.227    31.092    29.398    30.289    20.09    20.09    20.09    20.09    30.822    31.465    30.965    31.078    30.024    30.369    30.318    28.877    29.476    29.536    29.529    29.67    29.733    29.679    39.775    39.762    39.774    40.069    40.049    40.055    40.091    40.054    39.768    39.861    40.074    40.023    40.023    40.255    40.341    40.337    40.328    40.285    40.409    40.418    40.405    40.386    40.019    40.019    40.383    40.389    40.394    40.371    40.33    40.013    40.419    40.403    40.379    40.046    35.73    36.406    38.53    36.752    36.514    36.504    35.744    36.52    36.468    36.504    36.504    36.504    36.504    35.555    36.504    40.193    38.891    39.387    39.701    39.169    39.438    37.276    37.276    39.438    39.438    39.376    39.399    39.399
436      39.158 39.335     39.366      39.636      39.455      40.196      40.23       39.219       40.357          39.44    39.048    39.048    39.378    39.653    39.103    39.414    39.258    39.318    39.254    39.376    39.376    39.61    39.313    39.313    39.377    39.415    40.136    40.158    39.565    40.394    40.384    40.035    40.398    39.906    39.752    40.915    40.718    40.718    35.71    39.673    40.394    40.002    40.576    40.64    40.464    40.786    39.414    39.456    39.518    40.786    40.647    40.329    41.018    40.617    40.516    40.469    40.646    40.275    40.103    39.371    39.153    39.088    39.65    39.522    40.271    38.74    40.183    39.049    39.271    39.094    39.431    40.183    39.701    39.094    39.54    39.365    39.403    39.349    39.307    39.563    39.392    39.323    39.258    39.336    40.192    40.192    40.813    40.114    40.331    39.588    39.349    39.65    39.311    37.561    38.084    38.604    40.763    39.279    40.687    40.835    35.941    40.027    40.58    41.133    39.459    40.976    40.995    40.954    39.996    39.996    40.149    40.821    39.898    40.172    39.504    39.767    40.575    39.94    39.724    39.903    39.987    40.014    40.723    39.863    40.582    40.714    40.817    40.018    39.983    40.215    39.812    39.194    39.995    39.751    39.575    39.564    39.406    39.673    39.66    39.192    39.301    39.578    39.167    39.477    39.314    39.063    39.131    39.274    39.98    39.264    38.875    39.099    40.717    40.576    40.483    39.739    39.655    40.277    40.503    40.136    39.375    39.813    39.643    39.637    39.643    39.564    39.637    39.519    39.651    40.032    39.333    39.339    39.115    39.574    39.247    40.093    38.952    40.082    40.063    40.063    39.214    39.43    39.43    39.439    39.439    40.063    39.439    39.532    39.875    28.852    29.267    29.606    29.355    29.606    29.606    28.774    29.864    30.201    31.555    31.465    29.703    29.778    29.335    28.914    20.198    20.198    20.198    20.198    30.004    29.701    29.434    31.596    30.975    30.976    30.953    29.365    28.686    28.825    28.91    29.131    28.978    29.112    40.182    40.194    40.217    40.286    40.283    40.282    40.314    40.257    40.22    39.8    40.159    40.307    40.292    40.536    40.677    40.689    40.7    40.587    40.769    40.786    40.782    40.751    40.389    40.389    40.723    40.759    40.757    40.759    40.74    40.417    40.741    40.705    40.681    40.461    35.74    36.444    38.5    36.739    36.512    36.508    35.685    36.57    36.545    36.508    36.508    36.508    36.508    35.598    36.508    39.535    39.624    39.604    39.596    39.571    39.596    37.124    37.124    39.596    39.596    39.598    39.631    39.631
448      39.92  39.508     40.435      40.369      40.402      40.222      40.524      40.438      40.19          40.48    40.413    40.413    40.539    40.417    40.16    40.735    40.083    40.459    40.195    40.83    40.83    40.748    40.681    40.681    40.863    40.729    40.351    40.057    40.652    40.279    40.565    40.447    41.056    40.446    40.212    40.661    39.28    39.28    35.779    40.678    40.477    40.398    39.942    40.946    40.13    40.459    40.316    40.193    40.305    40.292    40.045    39.213    40.245    40.361    40.587    40.99    41.134    40.342    40.152    40.13    39.815    39.445    40.281    39.777    40.494    39.247    39.94    39.373    39.904    39.727    39.765    40.391    40.732    39.941    40.083    39.832    39.444    39.337    39.391    39.866    39.706    39.82    39.587    39.508    39.371    39.371    42.025    41.643    41.455    39.446    40.61    40.426    40.165    38.072    38.563    39.515    41.754    39.471    40.682    40.712    36.001    40.445    40.483    40.49    40.645    40.97    41.038    41.037    42.131    42.131    40.093    41.567    40.13    40.548    40.424    41.022    39.445    40.835    40.481    40.681    40.556    40.47    40.674    41.651    40.385    39.459    39.135    40.546    40.145    39.985    39.681    38.904    38.939    39.392    40.286    40.254    40.025    40.515    40.501    39.519    40.675    40.457    39.745    40.077    40.074    40.072    40.045    40.413    40.105    39.942    39.483    39.927    39.802    39.917    41.039    39.806    40.312    41.702    41.666    40.071    40.118    40.851    40.44    40.246    39.515    40.096    40.246    40.167    40.318    40.518    39.884    39.649    39.851    39.818    40.151    39.876    39.382    40.071    39.902    39.902    39.422    39.71    39.71    39.579    39.579    39.902    39.58    39.538    39.562    31.522    30.825    30.632    31.716    30.632    30.632    28.499    29.097    31.177    33.308    34.02    31.922    31.102    28.928    30.46    19.873    19.873    19.873    19.873    31.312    31.96    32.098    32.616    31.694    32.084    32.076    30.114    29.276    29.267    29.192    29.327    29.292    29.381    39.849    39.883    39.904    40.026    40.029    39.991    40.033    40.052    39.938    39.617    39.956    39.861    39.855    40.168    40.173    40.134    40.105    40.22    40.227    40.181    40.118    40.059    39.685    39.684    40.284    40.245    40.211    40.159    40.098    39.646    40.267    40.179    40.119    39.594    35.751    36.735    39.061    36.985    36.718    36.586    35.743    36.597    36.523    36.586    36.586    36.586    36.586    35.694    36.586    40.513    40.723    40.65    40.121    40.738    40.688    37.367    37.367    40.688    40.688    40.695    40.735    40.735
461      38.699 38.735     38.861      38.983      38.896      41.015      40.99       38.835       39.49          39.586    38.864    38.864    39.162    39.363    38.742    38.988    38.671    39.065    38.824    39.029    39.029    39.117    38.908    38.908    39.033    39.025    39.39    39.107    39.065    39.425    39.347    39.603    39.413    39.163    39.105    39.592    39.117    39.117    35.697    39.486    39.438    39.035    39.603    39.718    39.191    39.368    38.9    38.865    38.861    39.215    39.227    38.452    39.502    39.481    39.046    39.271    39.43    39.63    39.558    38.734    38.626    38.919    39.231    39.182    38.921    38.667    38.806    38.447    38.709    38.735    38.661    39.024    39.049    38.986    38.754    38.703    38.593    38.57    38.608    38.846    38.716    38.715    38.734    38.735    38.997    38.997    40.624    40.839    40.773    38.833    39.102    39.42    38.688    38.064    38.749    39.513    39.903    38.659    39.544    39.315    35.787    38.652    39.614    38.756    39.016    39.282    39.285    39.256    40.424    40.424    40.2    40.468    39.059    39.21    39.046    39.466    38.959    39.18    38.914    38.968    38.99    39.097    39.187    40.943    39.139    38.669    38.592    39.172    38.987    39.295    39.015    38.264    38.718    38.697    38.648    38.817    38.632    38.755    38.867    38.546    38.772    38.851    38.497    38.713    38.735    38.639    38.605    38.542    38.856    38.719    38.617    38.86    39.155    39.063    39.855    39.183    38.904    41.843    41.746    38.482    38.44    38.765    38.7    38.688    38.492    38.677    38.688    38.896    38.712    38.949    38.631    38.378    38.529    38.741    38.886    39.215    38.235    38.769    38.721    38.721    38.663    38.731    38.731    38.682    38.682    38.721    38.682    38.605    38.831    28.815    29.98    29.963    28.487    29.963    29.963    27.548    28.083    28.725    30.504    32.992    28.729    28.103    27.228    27.842    19.969    19.969    19.969    19.969    28.264    29.008    28.901    29.171    30.462    28.811    28.756    27.359    26.651    26.641    26.59    26.661    26.706    26.62    38.861    38.782    38.786    38.827    38.821    38.801    38.821    38.819    38.788    38.807    38.843    38.881    38.871    39.088    39.191    39.161    39.139    39.111    39.207    39.204    39.158    39.101    38.732    38.732    39.289    39.294    39.279    39.229    39.161    38.788    39.297    39.262    39.223    38.878    35.713    36.405    38.307    36.671    36.441    36.365    35.7    36.363    36.41    36.364    36.365    36.365    36.365    35.582    36.365    39.137    39.106    38.966    38.945    38.971    38.909    37.603    37.603    38.909    38.909    38.948    38.983    38.983
473      39.089 38.868     39.375      39.271      39.359      39.673      39.355      39.353      39.599          39.549    39.288    39.288    39.583    39.541    39.203    39.745    39.265    39.807    39.232    39.551    39.551    39.551    39.33    39.33    39.583    39.524    39.513    39.004    39.514    39.395    39.431    39.452    39.833    39.29    39.156    40.073    39.104    39.104    35.697    39.505    39.35    39.534    39.163    40.363    39.671    39.985    39.275    39.259    39.272    39.985    39.799    39.278    39.935    39.748    39.301    39.511    40.021    39.816    39.569    39.06    39.031    39.226    39.955    39.661    38.988    38.234    39.299    38.795    38.964    38.846    39.068    38.863    38.924    38.683    38.404    38.48    38.077    38.048    38.785    38.961    38.859    38.829    38.854    38.868    39.307    39.307    41.068    40.532    41.105    39.275    38.892    39.195    38.915    38.271    38.762    39.519    41.238    38.778    39.206    40.246    35.774    39.101    39.086    39.285    39.247    40.004    40.046    40.089    41.114    41.114    39.457    41.071    39.514    39.908    39.627    40.043    39.161    39.798    39.587    39.673    39.424    39.532    39.487    41.125    39.306    38.64    38.377    39.646    39.577    39.514    39.145    39.094    38.979    38.995    39.411    39.099    39.386    39.387    39.462    38.546    38.926    39.173    38.867    38.731    38.701    38.503    38.511    38.585    39.214    38.888    38.673    39.498    39.459    39.203    40.127    39.436    39.294    41.26    41.399    38.682    38.316    38.832    38.822    38.794    38.452    38.725    38.794    38.731    38.968    38.851    38.477    38.553    38.566    38.952    39.076    39.482    38.73    39.36    39.212    39.212    38.939    38.977    38.977    38.977    38.977    39.212    38.977    38.858    38.835    28.969    31.15    31.223    29.418    31.223    31.223    30.329    31.412    31.635    31.324    30.925    29.498    30.045    29.439    29.675    20.366    20.366    20.366    20.366    29.874    30.274    30.274    30.777    30.665    30.099    30.12    29.471    28.535    28.61    28.686    28.861    28.76    29.04    39.226    39.348    39.348    39.287    39.277    39.275    39.316    39.274    39.336    39.164    39.301    39.328    39.316    39.562    39.711    39.706    39.705    39.612    39.795    39.816    39.776    39.732    39.364    39.364    39.807    39.87    39.884    39.862    39.786    39.453    39.857    39.841    39.804    39.458    35.687    36.341    38.316    36.596    36.353    36.344    35.688    36.345    36.314    36.344    36.344    36.344    36.344    35.56    36.344    39.058    39.069    38.99    39.23    39.007    39.007    37.846    37.846    39.007    39.007    38.992    39.012    39.012
511      40.239 40.296     40.182      40.501      40.478      38.624      38.454      40.471      40.563          40.093    40.935    40.935    40.798    40.388    40.73    40.089    39.773    40.146    40.029    40.417    40.417    41.023    40.797    40.797    40.889    41.019    41.226    40.587    40.392    41.411    41.414    41.063    41.114    40.494    40.291    41.067    40.895    40.895    35.889    40.807    40.453    40.581    40.84    41.153    40.677    40.97    40.218    40.065    40.196    40.678    40.845    40.117    40.813    40.72    39.633    40.825    40.368    40.21    40.391    39.794    40.23    40.467    40.055    39.535    40.125    39.367    40.213    40.718    40.47    40.182    40.615    41.181    39.538    40.262    40.924    40.824    40.86    40.871    40.549    40.464    40.472    40.291    40.32    40.296    39.229    39.229    41.867    40.773    40.983    39.482    39.464    40.285    40.42    37.425    38.423    39.114    41.312    40.206    41.611    40.531    36.009    40.024    39.879    40.5    39.779    41.287    40.931    40.923    41.021    41.021    39.153    41.226    40.658    41.234    41.088    41.118    39.763    41.389    41.274    41.345    41.356    40.887    41.173    41.093    41.059    41.173    41.104    40.543    40.423    39.77    39.665    39.863    39.766    39.566    40.439    41.096    40.092    40.259    40.136    40.333    40.235    40.112    40.615    40.025    40.128    39.945    40.296    40.523    40.041    40.228    39.749    39.436    40.475    39.101    40.607    40.24    40.578    42.001    41.988    41.076    41.208    41.276    41.106    41.075    41.6    41.323    41.075    40.781    41.008    41.145    40.938    40.959    40.878    41.509    40.894    40.371    40.518    40.37    40.275    40.275    40.385    40.499    40.499    40.121    40.121    40.275    40.121    40.119    40.101    31.23    28.922    28.823    31.409    28.823    28.823    28.102    29.599    30.131    33.687    35.089    32.799    32.976    30.22    31.195    20.091    20.091    20.091    20.091    33.297    33.021    32.924    30.589    29.186    30.011    30.001    29.146    31.22    31.425    31.564    32.086    32.069    31.641    40.055    40.05    40.102    40.319    40.36    40.278    40.327    40.426    40.201    40.38    40.31    40.336    40.386    40.397    40.603    40.691    40.716    40.446    40.621    40.748    40.822    40.831    40.637    40.637    40.435    40.509    40.578    40.652    40.721    40.503    40.647    40.704    40.728    40.455    35.835    36.965    38.39    37.379    36.957    36.939    35.807    36.938    36.793    36.939    36.939    36.939    36.939    35.762    36.939    40.024    40.416    40.902    40.969    41.352    41.22    36.846    36.846    41.22    41.22    41.108    41.17    41.17
523      38.909 39.202     39.682      39.572      39.665      38.331      38.314      39.787      39.743          39.872    39.699    39.699    39.986    39.965    39.746    39.721    39.646    40.002    39.873    39.864    39.864    39.449    39.756    39.756    39.979    40.034    39.591    39.45    39.844    39.662    39.739    39.866    39.779    39.822    39.953    39.936    40.224    40.224    35.819    39.205    40.314    39.861    39.928    39.181    39.49    39.614    39.506    39.741    39.34    39.614    39.566    39.074    39.658    39.068    38.756    39.045    38.663    39.118    38.704    39.122    38.959    39.905    40.051    39.998    39.025    39.239    39.812    38.86    38.659    38.859    39.105    38.929    39.0    39.542    38.985    39.183    38.929    38.728    39.204    39.223    39.447    39.332    39.209    39.202    39.514    39.514    40.427    40.719    40.143    39.719    39.116    39.655    39.136    37.558    38.031    38.621    40.174    38.879    39.172    39.963    35.84    38.966    39.394    39.356    39.856    39.847    40.0    39.948    40.826    40.826    38.483    40.559    39.6    39.552    39.345    39.064    39.787    39.418    38.897    38.944    39.01    39.193    39.641    41.095    39.563    39.804    40.098    39.49    39.766    39.813    39.813    40.091    39.557    39.502    38.734    39.123    39.253    39.396    39.449    39.389    39.296    39.19    39.079    39.249    39.157    39.107    39.087    39.127    39.717    40.424    40.295    39.052    39.182    39.78    40.156    39.351    39.362    41.733    41.474    39.05    39.518    39.022    39.069    39.048    38.548    39.132    39.048    38.65    39.533    39.094    39.18    39.318    38.81    39.316    38.736    39.785    38.876    38.837    38.97    38.97    38.837    38.791    38.791    38.949    38.949    38.97    38.949    39.7    39.681    30.44    28.523    28.173    30.921    28.173    28.173    27.206    28.641    29.315    32.517    31.627    30.069    30.669    29.749    29.938    19.967    19.967    19.967    19.967    30.695    30.283    30.369    30.783    28.97    30.041    30.286    29.441    29.722    29.895    30.017    30.119    29.935    31.126    40.344    40.292    40.296    40.112    40.114    40.093    40.064    40.067    40.254    39.732    40.257    40.284    40.23    40.251    40.224    40.17    40.151    40.316    40.301    40.237    40.169    40.123    40.055    40.055    40.368    40.284    40.251    40.204    40.124    40.044    40.383    40.321    40.282    40.144    35.785    36.608    38.062    36.973    36.593    36.519    35.752    36.526    36.578    36.519    36.519    36.519    36.519    35.665    36.519    38.609    39.384    39.387    38.965    38.946    38.965    36.81    36.81    38.965    38.965    38.961    38.971    38.971
536      39.323 39.207     39.456      39.544      39.478      39.108      39.076      39.467      39.66          39.498    39.578    39.578    39.529    39.603    39.578    39.557    39.232    39.525    39.248    39.362    39.362    39.154    39.375    39.375    39.365    39.365    39.345    39.324    39.628    39.421    39.576    39.338    39.679    39.302    39.227    39.686    40.727    40.727    35.659    38.954    39.565    39.483    39.247    39.615    40.038    39.833    39.238    39.248    39.505    39.675    40.305    39.689    40.718    40.594    39.357    39.275    39.714    40.275    40.398    39.719    39.371    40.4    40.453    40.258    39.767    39.402    39.505    39.075    39.285    39.043    39.336    38.687    38.985    38.794    38.715    39.127    39.207    39.034    39.043    39.176    39.21    39.083    39.159    39.207    40.226    40.226    40.69    41.265    41.122    39.773    39.014    39.796    39.193    38.397    37.904    38.701    40.841    38.936    40.696    40.216    35.604    39.055    39.508    39.695    39.845    40.272    40.121    40.101    41.804    41.804    40.356    41.804    39.934    39.899    40.696    41.119    40.062    39.856    39.908    40.008    40.266    40.057    39.931    41.324    39.935    39.874    39.648    39.411    39.35    39.536    39.832    39.081    39.058    38.798    39.202    38.863    38.778    38.683    38.726    38.899    39.039    39.268    39.354    38.8    38.771    39.005    38.973    38.919    39.164    40.335    39.489    40.2    39.366    39.422    39.586    39.467    39.007    41.541    41.476    38.636    38.372    38.685    38.861    38.885    38.631    38.648    38.885    39.036    38.963    39.13    38.77    39.509    39.194    39.104    38.759    39.702    38.859    38.932    38.862    38.862    38.567    38.803    38.803    38.825    38.825    38.862    38.825    39.505    39.723    28.857    30.028    30.252    29.27    30.252    30.252    29.432    30.544    30.106    33.0    34.138    27.658    27.543    27.069    27.31    20.292    20.292    20.292    20.292    27.734    27.604    27.655    29.544    29.911    28.784    28.777    28.82    27.649    27.725    27.76    27.689    27.492    28.504    39.503    39.347    39.376    39.324    39.318    39.295    39.311    39.263    39.333    39.234    39.405    39.61    39.599    39.712    39.905    39.903    39.896    39.754    39.973    40.003    39.991    39.967    39.692    39.692    39.871    39.941    39.969    40.005    39.993    39.724    39.965    39.99    39.98    39.778    35.597    36.332    38.333    36.509    36.319    36.309    35.604    36.341    36.418    36.309    36.309    36.309    36.309    35.533    36.309    38.384    39.391    39.197    38.558    38.574    38.558    37.267    37.267    38.558    38.558    38.619    38.619    38.619
548      38.189 38.891     38.675      38.531      38.739      40.44       40.456      38.334      38.185          38.662    38.46    38.46    38.808    38.845    38.363    38.775    38.671    38.93    38.868    38.745    38.745    38.885    38.652    38.652    38.907    39.0    39.617    39.446    38.989    38.978    38.908    38.895    39.31    39.348    39.183    38.833    38.843    38.843    35.532    39.157    38.926    38.706    39.172    38.858    38.815    38.711    38.595    38.684    38.538    38.979    39.438    38.83    38.797    38.486    39.013    38.988    38.708    38.976    38.937    38.483    38.236    39.285    39.624    39.214    39.125    39.288    39.324    38.85    39.021    38.869    38.73    38.634    38.895    38.665    39.071    39.126    39.434    39.451    39.181    39.014    39.161    39.18    39.184    38.891    39.301    39.301    41.451    40.858    40.953    39.438    39.43    39.029    38.92    39.884    38.985    39.703    40.388    38.603    39.079    39.075    35.498    38.202    39.3    38.849    38.646    39.368    39.034    39.043    40.05    40.05    40.28    40.74    38.803    38.895    38.735    38.622    38.8    38.713    38.609    38.689    38.707    38.808    38.947    40.578    38.868    39.167    39.169    39.338    38.964    38.909    39.455    39.119    39.193    39.187    39.492    40.0    39.409    39.491    39.305    38.957    39.044    39.153    38.955    39.173    39.033    39.101    39.195    39.295    39.161    38.822    38.87    38.756    39.236    39.467    39.351    39.169    39.049    41.803    41.77    38.896    38.988    39.275    39.069    39.081    38.857    39.188    39.081    39.24    38.878    39.18    38.98    39.025    39.086    39.019    39.081    39.157    38.645    38.896    39.283    39.283    39.181    39.137    39.137    38.97    38.97    39.283    38.97    38.804    38.756    28.448    32.383    33.07    28.974    33.07    33.07    29.832    30.416    30.347    32.366    36.392    29.15    28.001    28.724    28.762    20.742    20.742    20.742    20.742    28.565    28.259    28.05    30.484    32.954    29.787    29.909    29.813    27.746    27.751    27.737    27.445    27.437    27.445    38.941    38.869    38.875    39.043    39.031    39.045    39.097    39.043    38.858    38.815    38.868    39.034    39.027    39.114    39.201    39.194    39.183    39.173    39.243    39.253    39.221    39.199    39.017    39.017    39.227    39.223    39.19    39.18    39.147    38.989    39.211    39.164    39.136    38.935    35.548    36.282    38.043    36.457    36.358    36.29    35.507    36.302    36.433    36.29    36.29    36.29    36.29    35.402    36.29    39.105    38.493    38.738    38.616    38.834    38.624    37.864    37.864    38.624    38.624    38.636    38.642    38.643
561      38.15  38.287     38.571      38.396      38.559      41.465      41.678      38.406      38.401          38.339    38.203    38.203    38.615    38.789    38.452    38.306    38.349    38.482    38.401    38.477    38.477    38.519    38.602    38.602    38.557    38.575    38.852    38.906    38.437    38.833    38.902    38.743    38.623    38.418    38.307    38.999    39.01    39.01    35.434    38.74    38.91    38.146    38.907    38.706    39.244    38.687    38.404    38.348    38.326    39.66    38.704    39.14    38.898    38.287    39.039    38.481    39.153    38.44    38.434    38.173    38.171    38.18    37.985    38.065    37.982    37.944    38.398    38.219    38.385    38.336    38.135    38.254    38.215    38.302    38.514    38.308    38.465    38.438    38.355    38.35    38.398    38.372    38.408    38.287    38.156    38.156    39.284    38.7    38.759    39.208    38.563    38.203    38.392    38.36    38.862    39.008    38.773    38.087    39.029    39.311    35.389    38.903    39.04    39.279    38.212    38.913    38.691    38.662    38.594    38.594    38.213    38.418    38.545    38.718    38.405    38.32    38.27    38.407    38.63    38.637    38.533    38.505    38.655    38.751    38.585    39.21    39.305    38.373    38.433    38.237    38.182    38.323    38.224    38.268    38.276    38.609    38.173    38.081    38.146    38.335    38.249    38.316    38.251    38.243    38.539    38.462    38.475    38.471    38.384    38.261    38.161    38.079    38.339    38.425    38.855    38.351    38.39    40.611    40.572    38.245    38.22    38.304    38.346    38.363    38.276    38.307    38.363    38.433    38.33    38.52    38.224    38.225    38.333    38.455    38.304    38.509    37.978    38.276    38.314    38.314    38.465    38.172    38.172    38.488    38.488    38.314    38.487    38.275    38.145    27.197    30.539    30.582    27.771    30.582    30.582    28.162    29.139    29.12    27.268    29.221    28.191    26.915    27.52    27.285    20.79    20.79    20.79    20.79    27.649    26.991    26.533    30.581    29.831    29.829    29.751    30.052    26.68    26.682    26.652    26.366    26.36    26.464    38.141    38.177    38.192    38.257    38.25    38.266    38.284    38.256    38.212    38.263    38.174    38.291    38.304    38.369    38.452    38.482    38.483    38.395    38.518    38.53    38.52    38.519    38.409    38.409    38.458    38.472    38.455    38.461    38.442    38.391    38.438    38.433    38.412    38.311    35.387    36.045    37.554    36.171    36.082    36.062    35.357    36.069    36.228    36.062    36.062    36.062    36.062    35.292    36.062    38.449    38.119    38.478    38.603    38.171    38.458    38.207    38.207    38.458    38.458    38.458    38.458    38.458
